Code,Year,GDP,Population,Id
MLI,2003,381.9485779,12342167,3961
MLI,2004,427.7173462,12751997,3962
MLI,2005,473.9950256,13180556,3963
MLI,2006,506.9118652,13623541,3964
MLI,2007,579.2571411,14080916,3965
MLI,2008,676.1270752,14551122,3966
MLI,2009,680.6499634,15032645,3967
MLI,2010,688.3278198,15529183,3968
MLI,2011,810.1826172,16039734,3969
MLI,2012,753.3922119,16514689,3970
MLI,2013,778.7971191,17004038,3971
MLI,2014,818.4304199,17551824,3972
MLI,2015,723.5042114,18112910,3973
MLI,2016,750.0518188,18700108,3974
MLI,2017,795.6827393,19311356,3975
MLI,2018,856.3565063,19934304,3976
MLI,2019,840.1757813,20567430,3977
MLI,2020,822.9061279,21224042,3978
MLI,2021,873.7948608,21904990,3979
MLT,1989,6040.609863,361913,3980
MLT,1990,7191.923828,365396,3981
MLT,1991,7558.277344,368676,3982
MLT,1992,8220.245117,371892,3983
MLT,1993,7296.310059,375257,3984
MLT,1994,8000.518066,378568,3985
MLT,1995,9171.060547,381860,3986
MLT,1996,9438.557617,385271,3987
MLT,1997,9724.337891,388843,3988
MLT,1998,10273.45215,392487,3989
MLT,1999,10720.90625,395993,3990
MLT,2000,11083.0127,399212,3991
MLT,2001,11081.00781,402163,3992
MLT,2002,11853.18945,404708,3993
MLT,2003,13772.2207,406926,3994
MLT,2004,15243.15918,408805,3995
MLT,2005,15866.14258,410217,3996
MLT,2006,16723.87695,411204,3997
MLT,2007,19485.95117,412091,3998
MLT,2008,22205.2832,413407,3999
MLT,2009,21083.125,415509,4000
MLT,2010,21799.16211,418758,4001
MLT,2011,23155.5625,423577,4002
MLT,2012,22527.75977,429912,4003
MLT,2013,24770.93359,437531,4004
MLT,2014,26754.26172,446449,4005
MLT,2015,24921.57813,456585,4006
MLT,2016,25624.46289,467717,4007
MLT,2017,28823.52539,479507,4008
MLT,2018,31567.94141,491590,4009
MLT,2019,31198.24219,503646,4010
MLT,2020,28977.56641,515364,4011
MLT,2021,33486.67188,526751,4012
MMR,1989,42.41195297,39489416,4013
MMR,1990,50.78294754,40099556,4014
MMR,1991,52.53581238,40680540,4015
MMR,1992,53.73884964,41237808,4016
MMR,1993,67.23767853,41788304,4017
MMR,1994,90.26445007,42337112,4018
MMR,1995,113.7881699,42880188,4019
MMR,1996,132.6388245,43423376,4020
MMR,1997,128.1057129,43972060,4021
MMR,1998,103.6268387,44516188,4022
MMR,1999,125.3022614,45041644,4023
MMR,2000,150.4078217,45538340,4024
MMR,2001,135.1797028,46014828,4025
MMR,2002,131.4673615,46480236,4026
MMR,2003,165.2586975,46924296,4027
MMR,2004,198.3769226,47338444,4028
MMR,2005,221.8659058,47724472,4029
MMR,2006,246.6924896,48088276,4030
MMR,2007,321.8283386,48445652,4031
MMR,2008,472.2605896,48729480,4032
MMR,2009,600.9316406,49015836,4033
MMR,2010,765.2418823,49390988,4034
MMR,2011,1086.838501,49794528,4035
MMR,2012,1161.305908,50218196,4036
MMR,2013,1195.937744,50648336,4037
MMR,2014,1238.72876,51072436,4038
MMR,2015,1224.562378,51483956,4039
MMR,2016,1161.861816,51892352,4040
MMR,2017,1175.202515,52288344,4041
MMR,2018,1274.915649,52666016,4042
MMR,2019,1295.201416,53040212,4043
MMR,2020,1477.452881,53423200,4044
MMR,2021,1209.927002,53798088,4045
MNE,2000,1627.072632,633330,4046
MNE,2001,1909.598755,633062,4047
MNE,2002,2106.63501,632745,4048
MNE,2003,2789.15918,632356,4049
MNE,2004,3380.165039,632550,4050
MNE,2005,3674.61792,632885,4051
MNE,2006,4425.678711,632551,4052
MNE,2007,5976.394043,631931,4053
MNE,2008,7367.751953,631475,4054
MNE,2009,6727.10791,631187,4055
MNE,2010,6688.482422,631048,4056
MNE,2011,7328.932129,631801,4057
MNE,2012,6586.721191,633053,4058
MNE,2013,7189.293457,633951,4059
MNE,2014,7388.147949,634301,4060
MNE,2015,6517.163574,633969,4061
MNE,2016,7033.60498,633264,4062
MNE,2017,7803.411133,632445,4063
MNE,2018,8850.092773,631459,4064
MNE,2019,8909.65332,630403,4065
MNE,2020,7677.152344,629058,4066
MNE,2021,9465.704102,627856,4067
MNG,1989,1686.592163,2120835,4068
MNG,1990,1184.762939,2161440,4069
MNG,1991,1081.334106,2200077,4070
MNG,1992,589.1417236,2236503,4071
MNG,1993,338.456543,2270313,4072
MNG,1994,402.2650757,2301514,4073
MNG,1995,623.1574707,2330339,4074
MNG,1996,570.9379272,2357038,4075
MNG,1997,495.8218994,2381777,4076
MNG,1998,467.5139465,2405156,4077
MNG,1999,435.4184875,2428500,4078
MNG,2000,463.8538818,2450988,4079
MNG,2001,512.819458,2472612,4080
MNG,2002,559.8276978,2494622,4081
MNG,2003,633.9465332,2516461,4082
MNG,2004,784.9120483,2537955,4083
MNG,2005,986.0180054,2559258,4084
MNG,2006,1322.640625,2581245,4085
MNG,2007,1625.318481,2605647,4086
MNG,2008,2134.949707,2633896,4087
MNG,2009,1718.914063,2666718,4088
MNG,2010,2660.288086,2702527,4089
MNG,2011,3793.743652,2743946,4090
MNG,2012,4402.304688,2792354,4091
MNG,2013,4422.300781,2845160,4092
MNG,2014,4211.939453,2902826,4093
MNG,2015,3919.351074,2964756,4094
MNG,2016,3690.756836,3029559,4095
MNG,2017,3708.248291,3096033,4096
MNG,2018,4165.022949,3163994,4097
MNG,2019,4394.947266,3232435,4098
MNG,2020,4041.174316,3294340,4099
MNG,2021,4566.140137,3347782,4100
MOZ,1991,267.9270935,13561180,4119
MOZ,1992,191.0672302,13816886,4120
MOZ,1993,192.1372528,14206253,4121
MOZ,1994,187.5259094,14912879,4122
MOZ,1995,185.9541168,15594829,4123
MOZ,1996,239.8574066,16079560,4124
MOZ,1997,281.3769531,16521724,4125
MOZ,1998,311.0451355,16923202,4126
MOZ,1999,344.7020874,17337896,4127
MOZ,2000,318.3426819,17768510,4128
MOZ,2001,296.287384,18220724,4129
MOZ,2002,303.6651306,18694948,4130
MOZ,2003,328.5282593,19186758,4131
MOZ,2004,387.4764404,19694412,4132
MOZ,2005,422.6422119,20211124,4133
MOZ,2006,442.5586853,20735990,4134
MOZ,2007,491.0992126,21280520,4135
MOZ,2008,574.770752,21845572,4136
MOZ,2009,531.0269775,22436660,4137
MOZ,2010,481.2681885,23073732,4138
MOZ,2011,605.2734985,23760424,4139
MOZ,2012,667.7174072,24487614,4140
MOZ,2013,672.2042236,25251738,4141
MOZ,2014,680.375061,26038704,4142
MOZ,2015,594.2265625,26843252,4143
MOZ,2016,430.9931641,27696500,4144
MOZ,2017,462.7001343,28569448,4145
MOZ,2018,504.5358887,29423882,4146
MOZ,2019,508.1636658,30285602,4147
MOZ,2020,449.9552002,31178242,4148
MOZ,2021,491.8391113,32077074,4149
MRT,1989,742.0037842,1955044,4150
MRT,1990,751.1934814,2006035,4151
MRT,1991,1032.612061,2066307,4152
MRT,1992,1007.806763,2147536,4153
MRT,1993,825.7924805,2237070,4154
MRT,1994,840.0502319,2315198,4155
MRT,1995,878.7528687,2380345,4156
MRT,1996,877.8276367,2428830,4157
MRT,1997,834.0455933,2484287,4158
MRT,1998,796.8417969,2550504,4159
MRT,1999,757.8096924,2620616,4160
MRT,2000,660.3047485,2695018,4161
MRT,2001,632.2145386,2761830,4162
MRT,2002,629.7822876,2821709,4163
MRT,2003,711.3825073,2883328,4164
MRT,2004,801.7786865,2946583,4165
MRT,2005,974.6575928,3012363,4166
MRT,2006,1272.082397,3081228,4167
MRT,2007,1378.213379,3153519,4168
MRT,2008,1610.239258,3233342,4169
MRT,2009,1418.939941,3322625,4170
MRT,2010,1646.13147,3419462,4171
MRT,2011,1919.454468,3524250,4172
MRT,2012,1850.38501,3636122,4173
MRT,2013,1929.77356,3742965,4174
MRT,2014,1715.388794,3843181,4175
MRT,2015,1562.72522,3946225,4176
MRT,2016,1579.198608,4051896,4177
MRT,2017,1634.643555,4160018,4178
MRT,2018,1749.954224,4270717,4179
MRT,2019,1839.964478,4383853,4180
MRT,2020,1868.466553,4498605,4181
MRT,2021,2166.046875,4614981,4182
MUS,1989,2075.538086,1076973,4183
MUS,1990,2506.179199,1090296,4184
MUS,1991,2669.327637,1104267,4185
MUS,1992,2973.207031,1118719,4186
MUS,1993,2973.797852,1133260,4187
MUS,1994,3197.331055,1147165,4188
MUS,1995,3599.555176,1160218,4189
MUS,1996,3899.435303,1172545,4190
MUS,1997,3646.630615,1184265,4191
MUS,1998,3593.234131,1194879,4192
MUS,1999,3695.934814,1205416,4193
MUS,2000,3929.075439,1215930,4194
MUS,2001,3856.625244,1225272,4195
MUS,2002,4018.948975,1233974,4196
MUS,2003,4793.718262,1242343,4197
MUS,2004,5388.065918,1250388,4198
MUS,2005,5282.90625,1258050,4199
MUS,2006,5695.969238,1264777,4200
MUS,2007,6574.654297,1270591,4201
MUS,2008,8030.062988,1275691,4202
MUS,2009,7318.126465,1279868,4203
MUS,2010,8000.376465,1283347,4204
MUS,2011,9197.027344,1286239,4205
MUS,2012,9291.227539,1288753,4206
MUS,2013,9766.756836,1290698,4207
MUS,2014,10368.61328,1292112,4208
MUS,2015,9509.93457,1293159,4209
MUS,2016,9967.881836,1293909,4210
MUS,2017,10844.03613,1294743,4211
MUS,2018,11645.98242,1295386,4212
MUS,2019,11405.72656,1296284,4213
MUS,2020,9007.418945,1297830,4214
MUS,2021,9106.237305,1298922,4215
MWI,1989,173.3224792,9174895,4216
MWI,1990,197.1527863,9539669,4217
MWI,1991,224.1292877,9831584,4218
MWI,1992,177.898407,10115423,4219
MWI,1993,201.8709106,10257232,4220
MWI,1994,116.6429138,10131796,4221
MWI,1995,138.1868286,10112813,4222
MWI,1996,221.23349,10310525,4223
MWI,1997,253.3355408,10512681,4224
MWI,1998,163.1112518,10732462,4225
MWI,1999,161.8305817,10973953,4226
MWI,2000,155.2628479,11229380,4227
MWI,2001,149.2764587,11498822,4228
MWI,2002,296.6395569,11784500,4229
MWI,2003,265.4571838,12087968,4230
MWI,2004,280.0740356,12411343,4231
MWI,2005,286.6110535,12755647,4232
MWI,2006,304.7664795,13118309,4233
MWI,2007,328.4761047,13495463,4234
MWI,2008,383.0981445,13889420,4235
MWI,2009,432.9783325,14298937,4236
MWI,2010,472.8533936,14718426,4237
MWI,2011,528.453125,15146095,4238
MWI,2012,386.9065552,15581250,4239
MWI,2013,344.396759,16024775,4240
MWI,2014,367.0242615,16477972,4241
MWI,2015,376.2462158,16938944,4242
MWI,2016,312.1427917,17405624,4243
MWI,2017,500.1655579,17881172,4244
MWI,2018,537.9321899,18367886,4245
MWI,2019,584.362854,18867340,4246
MWI,2020,628.6994629,19377058,4247
MWI,2021,634.8356323,19889742,4248
MYS,1989,2282.505371,17020144,4249
MYS,1990,2513.218262,17517060,4250
MYS,1991,2727.528564,18017470,4251
MYS,1992,3193.635498,18526708,4252
MYS,1993,3511.525879,19050074,4253
MYS,1994,3802.107666,19588706,4254
MYS,1995,4405.116699,20136886,4255
MYS,1996,4874.819824,20689060,4256
MYS,1997,4706.314941,21249178,4257
MYS,1998,3308.835693,21810542,4258
MYS,1999,3538.363037,22368652,4259
MYS,2000,4087.5625,22945152,4260
MYS,2001,3941.122559,23542522,4261
MYS,2002,4177.10498,24142448,4262
MYS,2003,4454.526855,24739420,4263
MYS,2004,4924.337891,25333250,4264
MYS,2005,5536.825684,25923540,4265
MYS,2006,6137.111816,26509416,4266
MYS,2007,7143.936035,27092604,4267
MYS,2008,8343.385742,27664304,4268
MYS,2009,7167.883301,28217208,4269
MYS,2010,8880.110352,28717728,4270
MYS,2011,10209.38184,29184140,4271
MYS,2012,10601.51367,29660216,4272
MYS,2013,10727.69922,30134806,4273
MYS,2014,11045.44531,30606454,4274
MYS,2015,9699.583984,31068834,4275
MYS,2016,9555.651367,31526414,4276
MYS,2017,9979.800781,31975812,4277
MYS,2018,11074.06445,32399270,4278
MYS,2019,11132.02441,32804024,4279
MYS,2020,10160.7832,33199988,4280
MYS,2021,11109.26172,33573872,4281
NAM,1989,1968.148926,1288077,4282
NAM,1990,2037.927002,1369016,4283
NAM,1991,2117.017334,1415624,4284
NAM,1992,2346.287842,1461694,4285
NAM,1993,2153.369629,1509848,4286
NAM,1994,2352.660645,1558459,4287
NAM,1995,2478.243408,1605382,4288
NAM,1996,2417.605469,1650077,4289
NAM,1997,2453.846436,1693248,4290
NAM,1998,2231.10791,1735959,4291
NAM,1999,2175.443848,1778280,4292
NAM,2000,2156.098877,1819148,4293
NAM,2001,1916.251587,1856406,4294
NAM,2002,1773.439453,1888531,4295
NAM,2003,2571.999023,1915432,4296
NAM,2004,3407.846924,1939405,4297
NAM,2005,3692.762451,1962874,4298
NAM,2006,4027.96167,1986568,4299
NAM,2007,4394.512207,2011492,4300
NAM,2008,4222.347656,2038556,4301
NAM,2009,4322.639648,2067928,4302
NAM,2010,5445.382813,2099275,4303
NAM,2011,5873.07959,2132343,4304
NAM,2012,6017.157227,2167474,4305
NAM,2013,5463.017578,2204517,4306
NAM,2014,5544.097656,2243008,4307
NAM,2015,4965.680664,2282709,4308
NAM,2016,4614.881836,2323351,4309
NAM,2017,5453.570801,2364540,4310
NAM,2018,5687.398926,2405682,4311
NAM,2019,5126.17627,2446648,4312
NAM,2020,4251.172852,2489099,4313
NAM,2021,4865.557617,2530150,4314
NCL,1989,13092.3252,173170,4315
NCL,1990,14800.79102,177280,4316
NCL,1991,15133.16211,181731,4317
NCL,1992,16261.95508,186281,4318
NCL,1993,15297.04785,190793,4319
NCL,1994,16037.02441,195277,4320
NCL,1995,18721.06445,199717,4321
NCL,1996,18257.2168,204101,4322
NCL,1997,16339.80078,208431,4323
NCL,1998,17324.25195,212771,4324
NCL,1999,17435.74805,217134,4325
NCL,2000,16039.17383,221548,4326
NCL,2001,15174.27734,225999,4327
NCL,2002,16885.89648,230410,4328
NCL,2003,21817.32422,234693,4329
NCL,2004,25770.54102,238656,4330
NCL,2005,26861.71094,242147,4331
NCL,2006,29604.04297,245647,4332
NCL,2007,36864.87891,249378,4333
NCL,2008,37353.75,253090,4334
NCL,2009,35391.08203,256988,4335
NCL,2010,37494.88281,261435,4336
NCL,2011,40697.62891,266312,4337
NCL,2012,37294.02734,271315,4338
NCL,2013,38503.26172,276404,4339
NCL,2014,39675.58203,280805,4340
NCL,2015,32428.58203,283041,4341
NCL,2016,32286.91602,283753,4342
NCL,2017,33874.92188,284358,4343
NCL,2018,36312.72656,284887,4344
NCL,2019,34797.51953,285374,4345
NCL,2020,34800.75781,286412,4346
NCL,2021,37159.54688,287809,4347
NER,1989,268.549408,8116080,4348
NER,1990,419.6038818,8370650,4349
NER,1991,380.5366516,8634640,4350
NER,1992,380.1490784,8907642,4351
NER,1993,332.0621948,9193081,4352
NER,1994,204.1495819,9493322,4353
NER,1995,234.6196136,9813920,4354
NER,1996,237.0149841,10149939,4355
NER,1997,218.2461395,10494203,4356
NER,1998,243.5175323,10854919,4357
NER,1999,225.9535217,11231469,4358
NER,2000,192.8777161,11622673,4359
NER,2001,203.5264893,12031431,4360
NER,2002,223.3524017,12456520,4361
NER,2003,263.0912476,12900793,4362
NER,2004,281.3253784,13366889,4363
NER,2005,316.3656311,13855225,4364
NER,2006,331.1037903,14365171,4365
NER,2007,384.7183533,14897877,4366
NER,2008,472.1784668,15455181,4367
NER,2009,458.4219055,16037917,4368
NER,2010,471.6126404,16647545,4369
NER,2011,507.6025085,17283118,4370
NER,2012,525.0473022,17954410,4371
NER,2013,548.1578979,18653204,4372
NER,2014,560.7545166,19372012,4373
NER,2015,481.1112976,20128132,4374
NER,2016,497.0361328,20921748,4375
NER,2017,514.543335,21737924,4376
NER,2018,567.3308105,22577060,4377
NER,2019,550.963562,23443400,4378
NER,2020,564.8220215,24333644,4379
NER,2021,590.6294556,25252722,4380
NGA,1989,474.4569092,92744064,4381
NGA,1990,567.5178833,95214256,4382
NGA,1991,502.822876,97685360,4383
NGA,1992,477.0807495,100182048,4384
NGA,1993,270.0275269,102775472,4385
NGA,1994,320.8257751,105456120,4386
NGA,1995,407.2782898,108187616,4387
NGA,1996,460.3241882,110956184,4388
NGA,1997,478.5769348,113791184,4389
NGA,1998,467.9390259,116690528,4390
NGA,1999,496.0301819,119695568,4391
NGA,2000,565.3043213,122851984,4392
NGA,2001,577.0569458,126152680,4393
NGA,2002,733.538147,129583032,4394
NGA,2003,786.8024292,133119808,4395
NGA,2004,992.7453003,136756848,4396
NGA,2005,1250.406616,140490720,4397
NGA,2006,1652.153687,144329760,4398
NGA,2007,1876.41272,148294032,4399
NGA,2008,2227.790039,152382512,4400
NGA,2009,1883.887329,156595744,4401
NGA,2010,2280.112061,160952864,4402
NGA,2011,2504.878174,165463744,4403
NGA,2012,2728.022705,170075936,4404
NGA,2013,2976.756836,174726128,4405
NGA,2014,3200.953125,179379024,4406
NGA,2015,2679.554688,183995776,4407
NGA,2016,2144.780029,188666928,4408
NGA,2017,1941.879517,193495904,4409
NGA,2018,2125.834229,198387616,4410
NGA,2019,2204.181641,203304496,4411
NGA,2020,2074.614014,208327408,4412
NGA,2021,2065.749023,213401328,4413
NIC,1989,245.3560333,4129449,4414
NIC,1990,238.7650146,4227824,4415
NIC,1991,344.0500793,4327293,4416
NIC,1992,404.9537659,4427177,4417
NIC,1993,388.0218506,4526690,4418
NIC,1994,835.2363281,4625260,4419
NIC,1995,876.8598633,4721932,4420
NIC,1996,895.262207,4812391,4421
NIC,1997,896.6502686,4895964,4422
NIC,1998,931.7958984,4974551,4423
NIC,1999,961.5515137,5049885,4424
NIC,2000,996.8978271,5123223,4425
NIC,2001,1025.108521,5192765,4426
NIC,2002,993.3840942,5259017,4427
NIC,2003,999.8859253,5323064,4428
NIC,2004,1075.998535,5386220,4429
NIC,2005,1158.883423,5454680,4430
NIC,2006,1223.072876,5529811,4431
NIC,2007,1323.829834,5607460,4432
NIC,2008,1493.904541,5687752,4433
NIC,2009,1438.086792,5770649,4434
NIC,2010,1495.737183,5855736,4435
NIC,2011,1644.799316,5942554,4436
NIC,2012,1746.425659,6030605,4437
NIC,2013,1794.786621,6119377,4438
NIC,2014,1913.521362,6208680,4439
NIC,2015,2025.324829,6298610,4440
NIC,2016,2079.448242,6389237,4441
NIC,2017,2127.280518,6480534,4442
NIC,2018,1981.859131,6572234,4443
NIC,2019,1890.273071,6663919,4444
NIC,2020,1863.109253,6755900,4445
NIC,2021,2045.5354,6850546,4446
NLD,1989,17397.69141,14850230,4447
NLD,1990,21290.86133,14944550,4448
NLD,1991,21732.23047,15046578,4449
NLD,1992,23904.03711,15150688,4450
NLD,1993,23122.41016,15251088,4451
NLD,1994,24646.31445,15349481,4452
NLD,1995,29258.13477,15446670,4453
NLD,1996,29006.80859,15538617,4454
NLD,1997,26700.53711,15629912,4455
NLD,1998,27885.80859,15722601,4456
NLD,1999,28272.64258,15812491,4457
NLD,2000,26214.49805,15899138,4458
NLD,2001,26896.54883,15981630,4459
NLD,2002,29343.24414,16057042,4460
NLD,2003,35750.97656,16127574,4461
NLD,2004,40436.61719,16196036,4462
NLD,2005,41994.71484,16261834,4463
NLD,2006,44900.9375,16325679,4464
NLD,2007,51799.20703,16391232,4465
NLD,2008,57879.94531,16460775,4466
NLD,2009,52722.21484,16536200,4467
NLD,2010,50999.74609,16617121,4468
NLD,2011,54230.3125,16701470,4469
NLD,2012,50070.14063,16785296,4470
NLD,2013,52198.89844,16867352,4471
NLD,2014,52900.53906,16954080,4472
NLD,2015,45193.40234,17041110,4473
NLD,2016,46039.10547,17124512,4474
NLD,2017,48675.22266,17207204,4475
NLD,2018,53044.53125,17286042,4476
NLD,2019,52476.27344,17363260,4477
NLD,2020,52162.57031,17434562,4478
NLD,2021,57767.87891,17501696,4479
NOR,1989,24281.0957,4227072,4480
NOR,1990,28242.94336,4241637,4481
NOR,1991,28596.93359,4261886,4482
NOR,1992,30523.98438,4286560,4483
NOR,1993,27963.66602,4312138,4484
NOR,1994,29315.8418,4336745,4485
NOR,1995,34875.70313,4359327,4486
NOR,1996,37321.97266,4381511,4487
NOR,1997,36629.03125,4405334,4488
NOR,1998,34788.35938,4431672,4489
NOR,1999,36371.05078,4462148,4490
NOR,2000,38131.46094,4491204,4491
NOR,2001,38542.71484,4514019,4492
NOR,2002,43084.47266,4538435,4493
NOR,2003,50134.89063,4565167,4494
NOR,2004,57603.83594,4592284,4495
NOR,2005,66810.47656,4623691,4496
NOR,2006,74148.32031,4661081,4497
NOR,2007,85139.96094,4709582,4498
NOR,2008,96944.09375,4768654,4499
NOR,2009,79977.69531,4829195,4500
NOR,2010,87693.78906,4889747,4501
NOR,2011,100600.5625,4953565,4502
NOR,2012,101524.1406,5019058,4503
NOR,2013,102913.4531,5080667,4504
NOR,2014,97019.17969,5137926,4505
NOR,2015,74355.51563,5190357,4506
NOR,2016,70460.5625,5236591,4507
NOR,2017,75496.75781,5277396,4508
NOR,2018,82267.8125,5312321,4509
NOR,2019,75719.75,5348285,4510
NOR,2020,67329.67969,5379836,4511
NOR,2021,89154.27344,5403021,4512
NPL,1989,184.1323547,19145078,4513
NPL,1990,184.9237518,19616528,4514
NPL,1991,194.8000183,20130774,4515
NPL,1992,164.2928162,20702138,4516
NPL,1993,172.0966644,21267356,4517
NPL,1994,186.5942688,21794756,4518
NPL,1995,197.3096466,22305572,4519
NPL,1996,198.4544678,22783972,4520
NPL,1997,211.5619507,23249422,4521
NPL,1998,204.8765106,23703330,4522
NPL,1999,208.4914703,24143162,4523
NPL,2000,223.7118988,24559504,4524
NPL,2001,240.7051544,24956070,4525
NPL,2002,238.8612518,25332178,4526
NPL,2003,246.4858398,25682912,4527
NPL,2004,279.7242126,26003970,4528
NPL,2005,309.3103943,26285112,4529
NPL,2006,341.0281372,26518974,4530
NPL,2007,386.5295715,26713652,4531
NPL,2008,466.6933899,26881542,4532
NPL,2009,475.6359863,27026952,4533
NPL,2010,589.1654053,27161572,4534
NPL,2011,791.2252197,27266398,4535
NPL,2012,794.0927734,27330696,4536
NPL,2013,809.3845825,27381558,4537
NPL,2014,827.7443237,27462110,4538
NPL,2015,882.3074341,27610328,4539
NPL,2016,880.2244873,27861186,4540
NPL,2017,1027.965454,28183424,4541
NPL,2018,1161.534424,28506718,4542
NPL,2019,1185.682617,28832500,4543
NPL,2020,1139.190308,29348626,4544
NPL,2021,1208.218506,30034988,4545
NRU,2010,4644.519043,10262,4546
NRU,2011,6423.748535,10303,4547
NRU,2012,9280.65918,10464,4548
NRU,2013,9210.009766,10719,4549
NRU,2014,9566.212891,10965,4550
NRU,2015,7736.223633,11207,4551
NRU,2016,8719.366211,11463,4552
NRU,2017,9361.383789,11708,4553
NRU,2018,10400.98926,11949,4554
NRU,2019,9786.026367,12156,4555
NRU,2020,9307.886719,12339,4556
NRU,2021,10648.1416,12533,4557
NZL,1989,13312.38574,3333753,4558
NZL,1990,13663.02148,3397388,4559
NZL,1991,12230.07324,3481606,4560
NZL,1992,11793.13965,3532568,4561
NZL,1993,13094.3457,3573739,4562
NZL,1994,15280.3125,3620893,4563
NZL,1995,17400.41992,3673899,4564
NZL,1996,18794.43555,3728460,4565
NZL,1997,17474.1875,3775853,4566
NZL,1998,14738.44531,3810047,4567
NZL,1999,15322.22363,3833496,4568
NZL,2000,13641.10254,3855266,4569
NZL,2001,13882.85645,3889587,4570
NZL,2002,16874.1875,3948582,4571
NZL,2003,21913.70898,4019944,4572
NZL,2004,25420.23438,4081415,4573
NZL,2005,27751.06641,4132782,4574
NZL,2006,26654.59375,4179986,4575
NZL,2007,32479.98242,4221495,4576
NZL,2008,31252.96289,4260235,4577
NZL,2009,28209.36328,4302884,4578
NZL,2010,33676.77344,4346345,4579
NZL,2011,38387.62891,4381274,4580
NZL,2012,39973.37891,4410285,4581
NZL,2013,42976.64844,4450641,4582
NZL,2014,44572.89844,4514198,4583
NZL,2015,38630.72656,4590591,4584
NZL,2016,40058.19531,4668088,4585
NZL,2017,42924.99609,4746253,4586
NZL,2018,43250.44141,4838528,4587
NZL,2019,42865.23438,4959033,4588
NZL,2020,41596.50391,5061130,4589
NZL,2021,48781.02734,5129730,4590
OMN,1989,5468.52832,1713845,4591
OMN,1990,6475.416992,1804528,4592
OMN,1991,5984.36084,1895193,4593
